Freq;Ampl;Phase;Cohe
35.546875;58.22837448;-3.024823427;0.844854534
35.7421875;57.60070419;-3.022733212;0.848319709
35.9375;56.9467659;-3.017734528;0.851647019
36.1328125;56.46138;-3.011624098;0.854939759
36.328125;56.10134888;-3.005833387;0.856636405
36.5234375;55.77607346;-2.999797106;0.857890844
36.71875;55.52011108;-2.993019819;0.859560251
36.9140625;55.41223907;-2.986386538;0.860105455
37.109375;55.41901398;-2.982451677;0.859397292
37.3046875;55.54287338;-2.980285645;0.859367192
37.5;55.62303162;-2.981410503;0.858478248
37.6953125;55.72265625;-2.982547998;0.857033193
37.890625;55.95183945;-2.986499548;0.856853068
38.0859375;56.16893387;-2.99508357;0.857582211
38.28125;56.30221939;-3.003730297;0.856565297
38.4765625;56.55182266;-3.014355183;0.856848478
38.671875;56.67004013;-3.031077862;0.856780589
38.8671875;56.54571152;-3.046344995;0.857473671
39.0625;56.41432571;-3.059801817;0.859233499
39.2578125;56.27067566;-3.073990345;0.862963319
39.453125;55.99626923;-3.086107254;0.866800845
39.6484375;55.74993515;-3.09589076;0.871626973
39.84375;55.52993011;-3.103952646;0.877442122
40.0390625;55.25600052;-3.110402346;0.88320297
40.234375;54.96976471;-3.11497283;0.888293445
40.4296875;54.73259735;-3.116734743;0.893417478
40.625;54.54433441;-3.114953041;0.898590088
40.8203125;54.5051918;-3.111751795;0.903140068
41.015625;54.52122879;-3.108379364;0.907302618
41.2109375;54.69353867;-3.103557348;0.910183609
41.40625;54.90237808;-3.099293947;0.916295469
41.6015625;55.17344666;-3.094574928;0.920774996
41.796875;55.61903381;-3.088541508;0.922250032
41.9921875;56.27629089;-3.085182905;0.921905696
42.1875;56.90627289;-3.084136486;0.924345434
42.3828125;57.64531326;-3.081835985;0.923171222
42.578125;58.72629547;-3.082249403;0.919590354
42.7734375;59.8227272;-3.088662624;0.923199296
42.96875;60.95289612;-3.097202778;0.928341866
43.1640625;62.07743454;-3.108888865;0.938664556
43.359375;63.354599;-3.11367321;0.945051312
43.5546875;67.16049194;-3.138985157;0.930565715
43.75;67.20170593;3.040283442;0.890739501
43.9453125;61.48308563;3.042325974;0.911229551
44.140625;63.79218674;3.077082872;0.943311512
44.3359375;63.83324814;3.043264389;0.937545359
44.53125;63.72153473;3.043799162;0.949699223
44.7265625;63.5124321;3.037572861;0.956525445
44.921875;64.01315308;3.034915447;0.96208787
45.1171875;63.2676239;3.026477814;0.965100229
45.3125;63.09476471;3.037754536;0.973379493
45.5078125;63.14929581;3.04301548;0.97533232
45.703125;63.04964066;3.046895266;0.977992773
45.8984375;62.76690292;3.061852694;0.981978476
46.09375;63.0466423;3.072346449;0.982955694
46.2890625;62.88597107;3.088703871;0.983421504
46.484375;63.23297501;3.107228518;0.983830273
46.6796875;63.77710724;3.127672911;0.983612955
46.875;64.47315216;-3.139400959;0.982693851
47.0703125;65.32626343;-3.120769501;0.980718374
47.265625;66.24369812;-3.103471756;0.978750169
47.4609375;67.73110962;-3.087605715;0.976131797
47.65625;68.90296173;-3.077286005;0.972552836
47.8515625;70.5925827;-3.065332651;0.96898222
48.046875;72.18593597;-3.061030626;0.965489268
48.2421875;73.92494965;-3.059881926;0.961481154
48.4375;75.42189789;-3.062705278;0.956197679
48.6328125;76.91752625;-3.069030523;0.951809645
48.828125;78.28546906;-3.079961061;0.947499812
49.0234375;78.98104095;-3.097176313;0.943394065
49.21875;79.28749084;-3.110177517;0.939955771
49.4140625;79.15070343;-3.124129057;0.938119531
49.609375;78.87779999;-3.132406235;0.936902761
49.8046875;78.51338959;-3.13858223;0.935944498
