Freq;Ampl;Phase;Cohe
74.46289063;13.99842834;-2.99757719;0.990072966
74.70703125;13.33894253;-2.975896358;0.989838839
74.95117188;12.9949007;-2.939129353;0.991335869
75.1953125;13.07257271;-2.905311584;0.994560421
75.43945313;13.41047096;-2.896188974;0.997470498
75.68359375;13.80790234;-2.919780731;0.999218225
75.92773438;14.00246143;-2.97257781;0.999155521
76.171875;13.75628376;-3.042759657;0.9974069
76.41601563;13.01679325;-3.10354495;0.995595098
76.66015625;12.13728809;-3.131804705;0.995612025
76.90429688;11.47477055;3.141590595;0.995941401
77.1484375;10.93919849;3.130750895;0.995471656
77.39257813;10.40772724;3.11948204;0.995122433
77.63671875;9.929778099;3.113663435;0.99504137
77.88085938;9.51319313;3.106877804;0.99542892
78.125;9.120587349;3.09642148;0.995767832
78.36914063;8.777934074;3.08166647;0.99592185
78.61328125;8.429502487;3.056957483;0.996370614
78.85742188;8.06401062;3.015517712;0.995917976
79.1015625;7.53984642;2.949520588;0.992862344
79.34570313;6.740095615;2.864226818;0.983777285
79.58984375;5.534602642;2.775786877;0.960075021
79.83398438;3.941981077;2.758202553;0.896383941
80.078125;2.576589584;3.098282099;0.788093865
80.32226563;2.862863064;-2.673229218;0.892431319
80.56640625;3.528411865;-2.545682907;0.970930755
80.81054688;3.863794327;-2.48390007;0.983812213
81.0546875;4.227902412;-2.41482687;0.987371325
81.29882813;4.708794594;-2.39405942;0.993194818
81.54296875;5.072765827;-2.437188387;0.997307301
81.78710938;5.104406834;-2.48603034;0.996474266
82.03125;5.024915695;-2.499027729;0.995918334
82.27539063;4.993535042;-2.497714758;0.997175515
82.51953125;5.040206909;-2.509384632;0.998634338
82.76367188;5.065635681;-2.550687075;0.998021781
83.0078125;4.935646534;-2.627953053;0.992390513
83.25195313;4.512998581;-2.717861414;0.976202905
83.49609375;3.832651854;-2.779305696;0.944922686
83.74023438;3.125245571;-2.754027128;0.913652718
83.984375;2.636336565;-2.670037031;0.901025772
84.22851563;2.24046731;-2.576238632;0.893371224
84.47265625;1.864842653;-2.455924273;0.865136743
84.71679688;1.507925272;-2.263401747;0.816791713
84.9609375;1.239552736;-1.975435376;0.768074274
85.20507813;1.075258136;-1.587976933;0.750713348
85.44921875;1.060987711;-1.018394828;0.763259172
85.69335938;1.534289837;-0.461566359;0.831795633
85.9375;2.576445818;-0.235454887;0.890553176
86.18164063;3.968683958;-0.223745644;0.922682583
86.42578125;5.528762341;-0.311024159;0.94029671
86.66992188;6.964410305;-0.452389777;0.954971373
86.9140625;7.938648701;-0.598810494;0.970314503
87.15820313;8.384986877;-0.699883997;0.984867513
87.40234375;8.788407326;-0.740284562;0.991251647
87.64648438;9.385262489;-0.760922968;0.992775619
87.890625;10.15827942;-0.789381802;0.993557215
88.13476563;10.91105652;-0.830955505;0.994728029
88.37890625;11.58602905;-0.877129197;0.996436536
88.62304688;12.13133717;-0.925846636;0.997736871
88.8671875;12.53222656;-0.970476449;0.998681664
89.11132813;12.77191734;-1.011220336;0.998557985
89.35546875;12.76041317;-1.044306159;0.9983446
89.59960938;12.46281815;-1.047658205;0.998948216
89.84375;12.26730824;-1.009383202;0.999305367
90.08789063;12.48532486;-0.934249818;0.997539461
90.33203125;13.39609623;-0.856677473;0.992810786
90.57617188;14.88410568;-0.813516438;0.988412499
90.8203125;16.52413559;-0.803949416;0.987049282
91.06445313;18.29922295;-0.805884004;0.985646665
91.30859375;20.21841431;-0.821848512;0.982921779
91.55273438;22.29398537;-0.851955593;0.980942905
91.796875;24.26841545;-0.891857266;0.980631888
92.04101563;26.27368164;-0.932782769;0.981480539
92.28515625;28.41286278;-0.97086376;0.982412279
92.52929688;30.9878788;-1.011193514;0.982696116
92.7734375;34.12021637;-1.068918467;0.98151648
93.01757813;37.40828705;-1.149856091;0.978649676
93.26171875;40.41604996;-1.247409701;0.974556565
93.50585938;43.18198395;-1.357885361;0.968989432
93.75;45.2039032;-1.485880494;0.961990595
93.99414063;45.86243057;-1.619700789;0.955507755
94.23828125;45.14586258;-1.747990727;0.955359757
94.48242188;43.20174026;-1.861910939;0.962030709
94.7265625;40.61713028;-1.94562602;0.972409964
94.97070313;38.17929077;-1.997904062;0.984761715
95.21484375;36.40795517;-2.030749083;0.991372645
95.45898438;35.04417419;-2.060163021;0.993711889
95.703125;34.17527771;-2.093553782;0.994326293
95.94726563;32.98488235;-2.122609377;0.993571997
96.19140625;31.67686081;-2.138400793;0.994035721
96.43554688;30.45746422;-2.150765896;0.99372375
96.6796875;29.43784904;-2.15334177;0.994376719
96.92382813;28.5123291;-2.136313915;0.995230377
97.16796875;28.20661163;-2.110604525;0.996410906
97.41210938;28.3727169;-2.080772161;0.997190058
97.65625;29.2286129;-2.055033207;0.998170495
97.90039063;30.62234497;-2.048653364;0.999017298
98.14453125;32.23191833;-2.058549404;0.99929297
98.38867188;33.96965027;-2.08201313;0.999456525
98.6328125;36.01179504;-2.118407249;0.999327123
98.87695313;38.13830566;-2.181835651;0.998639286
99.12109375;39.72261047;-2.266325474;0.997579157
99.36523438;40.69987106;-2.363584757;0.996410251
99.609375;40.55263138;-2.471846819;0.994990468
99.85351563;39.32415771;-2.574320078;0.992344201
100.0976563;37.07713318;-2.673766375;0.988970876
100.3417969;33.94430161;-2.748227119;0.985090196
100.5859375;30.59848595;-2.778717279;0.983339906
100.8300781;27.99782372;-2.757721186;0.985664785
101.0742188;26.93871689;-2.718649864;0.99213028
101.3183594;27.18886375;-2.709123373;0.997179866
101.5625;27.12152863;-2.732812405;0.99710685
101.8066406;26.52485275;-2.762766361;0.995791078
102.0507813;25.65369225;-2.783998013;0.995246112
102.2949219;24.72140121;-2.795292854;0.995493114
102.5390625;24.022089;-2.795595169;0.996432662
102.7832031;23.58984375;-2.796275377;0.997591257
103.0273438;23.26750183;-2.800277472;0.998754799
103.2714844;23.05450249;-2.810631275;0.999265313
103.515625;22.7549057;-2.827064037;0.999152243
103.7597656;22.43367958;-2.847486496;0.998507082
104.0039063;22.00157166;-2.874988079;0.997171879
104.2480469;21.26967812;-2.901909351;0.995287061
104.4921875;20.35343933;-2.917359591;0.993617356
104.7363281;19.46658516;-2.919180632;0.992790699
104.9804688;18.79231644;-2.906642199;0.993536592
105.2246094;18.39111328;-2.900013685;0.993968785
105.46875;18.04855919;-2.894682407;0.994349301
105.7128906;17.66916084;-2.893613577;0.994781733
105.9570313;17.34358406;-2.890861988;0.995452523
106.2011719;17.05154037;-2.89185214;0.996485591
106.4453125;16.74222183;-2.892384291;0.997217178
106.6894531;16.31717682;-2.891941071;0.99773103
106.9335938;15.95254993;-2.891198158;0.997951925
107.1777344;15.61556625;-2.88605547;0.998291254
107.421875;15.2442379;-2.882337332;0.998645782
107.6660156;14.91614342;-2.872044802;0.998751104
107.9101563;14.60713577;-2.859620571;0.998977959
108.1542969;14.45231628;-2.845790386;0.998954237
108.3984375;14.37697887;-2.835487127;0.998973727
108.6425781;14.26918697;-2.837760448;0.998602509
108.8867188;14.07686615;-2.838248253;0.998246074
109.1308594;13.86555386;-2.8381598;0.998139918
109.375;13.64852524;-2.835934162;0.997954309
109.6191406;13.45926285;-2.836231232;0.997608602
109.8632813;13.24914265;-2.838292599;0.997043967
110.1074219;12.96287251;-2.842538118;0.996688366
110.3515625;12.68912125;-2.841928959;0.996326029
110.5957031;12.3210659;-2.842171192;0.996067703
110.8398438;11.98252773;-2.836294174;0.995898545
111.0839844;11.63843155;-2.826742887;0.995938182
111.328125;11.37649632;-2.816256046;0.995957971
111.5722656;11.09834671;-2.807340622;0.995922089
111.8164063;10.8548069;-2.80507493;0.995540202
112.0605469;10.55865955;-2.801736593;0.994971156
112.3046875;10.14452553;-2.802066565;0.994265258
112.5488281;9.688062668;-2.796884775;0.993684053
112.7929688;9.14188385;-2.787681818;0.99237442
113.0371094;8.524437904;-2.76535511;0.989857435
113.28125;7.859670162;-2.723846436;0.986002147
113.5253906;7.227707863;-2.652281523;0.981477141
113.7695313;6.70501852;-2.551435947;0.975445807
114.0136719;6.388192177;-2.407985687;0.968588054
114.2578125;6.41399765;-2.245282173;0.964790225
114.5019531;6.849677086;-2.100587368;0.965780556
114.7460938;7.568861008;-1.996402979;0.970605552
114.9902344;8.405565262;-1.942155123;0.976287842
115.234375;9.213798523;-1.913762689;0.982081831
115.4785156;9.925185204;-1.90229857;0.98622185
115.7226563;10.56366348;-1.900652051;0.989328027
115.9667969;11.08719826;-1.901179433;0.991925657
116.2109375;11.54062462;-1.895401597;0.992177129
116.4550781;12.01005459;-1.887286544;0.991197646
116.6992188;12.51294899;-1.880219579;0.9902668
116.9433594;13.01006985;-1.872421861;0.989720762
117.1875;13.56302834;-1.867468476;0.988481045
117.4316406;14.13011646;-1.864620686;0.987809598
117.6757813;14.7109499;-1.863766313;0.986539721
117.9199219;15.30459309;-1.862223029;0.985584319
118.1640625;15.94704342;-1.863661051;0.984708011
118.4082031;16.64651108;-1.861985445;0.984995365
118.6523438;17.46144867;-1.865618706;0.984111667
118.8964844;18.39566612;-1.873277664;0.98118788
119.140625;19.33898735;-1.890716553;0.976912618
119.3847656;20.36315727;-1.910902023;0.973745048
119.6289063;21.4321003;-1.941319108;0.97120887
119.8730469;22.47024345;-1.977124453;0.970914185
120.1171875;23.33959389;-2.024559259;0.97017318
120.3613281;24.25907516;-2.069296598;0.971157908
120.6054688;25.03783989;-2.122168779;0.971524656
120.8496094;25.62709808;-2.181659937;0.970106483
121.09375;25.92416954;-2.240621328;0.9667418
121.3378906;26.16770172;-2.302702427;0.963636994
121.5820313;26.00668144;-2.363113165;0.96364826
121.8261719;25.52708626;-2.418939114;0.965574503
122.0703125;25.08494759;-2.465264559;0.969657838
122.3144531;24.4672699;-2.512978554;0.973340809
122.5585938;23.6695385;-2.546982527;0.975013435
122.8027344;22.897995;-2.571755648;0.975435793
123.046875;22.37975883;-2.593008995;0.976675451
123.2910156;21.75878143;-2.612253904;0.977841496
123.5351563;21.25840378;-2.62767601;0.980382442
123.7792969;20.68598175;-2.641726017;0.982282877
124.0234375;20.25586319;-2.651896715;0.983945847
124.2675781;19.80225945;-2.664057493;0.984295905
124.5117188;19.32084846;-2.674457312;0.985053897
124.7558594;18.82468796;-2.678443432;0.98543489
125;18.37975502;-2.682529688;0.985566378
125.2441406;17.98833847;-2.680191517;0.986211538
125.4882813;17.61662102;-2.677450418;0.987018049
125.7324219;17.35386467;-2.667861223;0.987943769
125.9765625;17.12500954;-2.661337614;0.988920331
126.2207031;17.0474472;-2.655208111;0.989957333
126.4648438;16.91028023;-2.654387951;0.990288496
126.7089844;16.79766655;-2.653136015;0.991151929
126.953125;16.62544632;-2.651646614;0.991620839
127.1972656;16.52975082;-2.649308443;0.991717517
127.4414063;16.35885048;-2.646525383;0.991537333
127.6855469;16.28242683;-2.642569542;0.991526306
127.9296875;16.20372963;-2.637201786;0.991824746
128.1738281;16.17695999;-2.634896517;0.991998971
128.4179688;16.12441635;-2.63032341;0.991712451
128.6621094;16.13710403;-2.628183603;0.991251886
128.90625;16.15459633;-2.623208046;0.990725517
129.1503906;16.25944138;-2.622964382;0.990240335
129.3945313;16.4058342;-2.624139309;0.990243852
129.6386719;16.52894783;-2.635803223;0.990395904
129.8828125;16.62616348;-2.647529364;0.991084754
130.1269531;16.62924767;-2.666416168;0.991825938
130.3710938;16.60319138;-2.685273886;0.992201447
130.6152344;16.42747688;-2.705489397;0.992549181
130.859375;16.23924255;-2.721511841;0.992953658
131.1035156;15.9805584;-2.737258673;0.993283868
131.3476563;15.72876167;-2.751875401;0.993078887
131.5917969;15.37258053;-2.76572299;0.993043303
131.8359375;15.01718807;-2.774085522;0.992902756
132.0800781;14.64381218;-2.77597332;0.993353307
132.3242188;14.37073135;-2.776538134;0.993380606
132.5683594;14.11083889;-2.77753973;0.993852615
132.8125;13.85729122;-2.782663822;0.993709385
133.0566406;13.53958035;-2.784211636;0.993733764
133.3007813;13.25594711;-2.786757231;0.993846536
133.5449219;12.96024227;-2.785153151;0.994780719
133.7890625;12.66234016;-2.787559986;0.995269179
134.0332031;12.34445477;-2.787908554;0.996040702
134.2773438;11.9645319;-2.787899256;0.995968997
134.5214844;11.62401009;-2.780210018;0.996443272
134.765625;11.25104618;-2.775954485;0.996509075
135.0097656;10.86083984;-2.768689394;0.996481001
135.2539063;10.41582203;-2.752008915;0.996493757
135.4980469;10.05954266;-2.7324512;0.996555388
135.7421875;9.692257881;-2.703253269;0.996459424
135.9863281;9.386301994;-2.676608801;0.996088266
136.2304688;9.110788345;-2.642838478;0.996341348
136.4746094;8.813713074;-2.61291337;0.99589467
136.71875;8.56216526;-2.567021132;0.995777607
136.9628906;8.314594269;-2.520841122;0.99463129
